Title,Location,Listing_Type,City,Location_Area,Price,Date_Added,Date_Updated,Beds,Baths,Toilets
1 BEDROOM FLAT & APARTMENT FOR RENT, Ogudu G.r.a Ojota Ketu Lagos ,Rent,Ketu,Mainland,500000.0,2015-09-14,2015-09-14,1,1,0
1 BEDROOM FLAT & APARTMENT FOR RENT, Ogudu Area Ojota Ketu Lagos ,Rent,Ketu,Mainland,200000.0,2015-09-14,2015-09-14,1,1,0
1 BEDROOM FLAT & APARTMENT FOR RENT," Alapere, Ketu Ikosi Ketu Lagos ",Rent,Ketu,Mainland,150000.0,2015-09-14,2015-09-14,1,1,0
2 BEDROOM FLAT & APARTMENT FOR RENT," Off Adekunle, Akuye, Surulere Surulere Surulere Lagos ",Rent,Surulere,Mainland,800000.0,2015-09-14,2015-09-14,2,1,0
1 BEDROOM FLAT & APARTMENT FOR RENT," George Crescent, Ogba Ogba Ikeja Lagos ",Rent,Ikeja,Mainland,550000.0,2015-09-14,2015-09-14,1,1,0
4 BEDROOM DUPLEX FOR RENT," Ramat Estate, Ogudu G.r.a Ojota Ketu Lagos ",Rent,Ketu,Mainland,3000000.0,2015-09-14,2015-09-14,4,4,0
1 BEDROOM FLAT & APARTMENT FOR RENT, Back Of Excellent Hotel Ogba Gra Ogba Ogba Ikeja Lagos ,Rent,Ikeja,Mainland,550000.0,2015-09-14,2015-09-14,1,1,0
3 BEDROOM FLAT & APARTMENT FOR RENT," Behind Excellence Hotel, Ogba Ogba Ikeja Lagos ",Rent,Ikeja,Mainland,900000.0,2015-09-14,2015-09-14,3,2,0
4 BEDROOM DUPLEX FOR RENT, Banana Lsland Banana Island Ikoyi Lagos ,Rent,Ikoyi,Island,16000000.0,2015-09-13,2015-09-13,4,5,0
5 BEDROOM DUPLEX FOR RENT, Park View Estate Parkview Estate Ikoyi Lagos ,Rent,Ikoyi,Island,15000000.0,2015-09-13,2015-09-13,5,6,0
3 BEDROOM FLAT & APARTMENT FOR RENT, Park View Estate Parkview Estate Ikoyi Lagos ,Rent,Ikoyi,Island,5000000.0,2015-09-13,2015-09-13,3,4,0
4 BEDROOM DUPLEX FOR RENT," Bode Thomas, Opposite Spectranet Office, Surulere Surulere Surulere Lagos ",Rent,Surulere,Mainland,10000000.0,2015-09-11,2015-09-11,4,2,0
3 BEDROOM FLAT & APARTMENT FOR RENT," Jakande Estate, Isolo Isolo Isolo Lagos ",Rent,Isolo,Mainland,9000000.0,2015-09-11,2015-09-11,3,1,0
4 BEDROOM TERRACE FOR RENT," Ruxton Road, Ikoyi Ikoyi Ikoyi Lagos ",Rent,Ikoyi,Island,8000000.0,2015-09-11,2015-09-11,4,2,0
3 BEDROOM FLAT & APARTMENT FOR RENT," Glover Road, Ikoyi Ikoyi Ikoyi Lagos ",Rent,Ikoyi,Island,10450000.0,2015-09-11,2015-09-11,3,1,0
4 BEDROOM TERRACE FOR RENT," Racheal Onwugua Street, Lekkki Phase 1 Lekki Phase 1 Lekki Lagos ",Rent,Lekki,Island,5000000.0,2015-09-11,2015-09-11,4,1,0
9 BEDROOM HOUSE FOR RENT, Maryland Maryland Ikeja Lagos ,Rent,Ikeja,Mainland,15000000.0,2015-09-11,2015-09-11,9,0,0
3 BEDROOM FLAT & APARTMENT FOR RENT," Shonibare Estate, Maryland Maryland Ikeja Lagos ",Rent,Ikeja,Mainland,3000000.0,2015-09-11,2015-09-11,3,0,0
4 BEDROOM DUPLEX FOR RENT," Shonibare Estate, Maryland Maryland Ikeja Lagos ",Rent,Ikeja,Mainland,5000000.0,2015-09-11,2015-09-11,4,0,0
5 BEDROOM HOUSE FOR RENT," Shonibare Estate, Maryland Maryland Ikeja Lagos ",Rent,Ikeja,Mainland,10000000.0,2015-09-11,2015-09-11,5,0,0
5 BEDROOM TOWNHOUSE FOR RENT," Ladoke Akintola Street, Ikeja Gra Ikeja Ikeja Lagos ",Rent,Ikeja,Mainland,6500000.0,2015-09-11,2015-09-11,5,0,0
3 BEDROOM FLAT & APARTMENT FOR RENT," Off Toyin Street, Ikeja Ikeja Ikeja Lagos ",Rent,Ikeja,Mainland,2000000.0,2015-09-11,2015-09-11,3,0,0
3 BEDROOM FLAT & APARTMENT FOR RENT, New Oko Oba Agege Agege Lagos ,Rent,Agege,Mainland,650000.0,2015-09-11,2015-09-11,3,0,0
OFFICE FOR RENT, Alausa Cbd Alausa Ikeja Lagos ,Rent,Ikeja,Mainland,24000000.0,2015-09-11,2015-09-11,0,0,0
4 BEDROOM BUNGALOW FOR RENT," Omodara Street, Awuse Estate, Opebi Opebi Ikeja Lagos ",Rent,Ikeja,Mainland,3000000.0,2015-09-11,2015-09-11,4,0,0
5 BEDROOM HOUSE FOR RENT," Sunday Adigun Street, Alausa Alausa Ikeja Lagos ",Rent,Ikeja,Mainland,2500000.0,2015-09-11,2015-09-11,5,0,0
2 BEDROOM FLAT & APARTMENT FOR RENT," Ahanor Drive (by Chivita), Ajao Estate, Off Airport Road Ikeja Ikeja Lagos ",Rent,Ikeja,Mainland,700000.0,2015-09-11,2015-09-11,2,0,0
3 BEDROOM FLAT & APARTMENT FOR RENT," Ahanor Drive (by Chivita), Ajao Estate, Off Airport Road Ikeja Ikeja Lagos ",Rent,Ikeja,Mainland,800000.0,2015-09-11,2015-09-11,3,0,0
4 BEDROOM FLAT & APARTMENT FOR RENT," Ahanor Drive (by Chivita), Ajao Estate, Off Airport Road Ikeja Ikeja Lagos ",Rent,Ikeja,Mainland,1200000.0,2015-09-11,2015-09-11,4,0,0
3 BEDROOM FLAT & APARTMENT FOR RENT," Aba Johnson Street, Harmony Enclave Off Adeniyi Jones, Ikeja Ikeja Ikeja Lagos ",Rent,Ikeja,Mainland,3500000.0,2015-09-11,2015-09-11,3,0,0
3 BEDROOM FLAT & APARTMENT FOR RENT," Michael Olawale Cole Street, Lekki Phase 1 Lekki Phase 1 Lekki Lagos ",Rent,Lekki,Island,4200000.0,2015-09-11,2015-09-11,3,0,0
OFFICE FOR RENT," Oyin Jolayemi Street, Vi Victoria Island Victoria Island Lagos ",Rent,Victoria Island,Island,14000000.0,2015-09-11,2015-09-11,0,0,0
OFFICE FOR RENT, Idowu Taylor Street Victoria Island Victoria Island Lagos ,Rent,Victoria Island,Island,24710000.0,2015-09-11,2015-09-11,0,0,0
1 BEDROOM FLAT & APARTMENT FOR RENT," Senrolu Street, Dideolu Estate, Oniru Victoria Island Victoria Island Lagos ",Rent,Victoria Island,Island,6966740.0,2015-09-11,2015-09-11,1,0,0
2 BEDROOM FLAT & APARTMENT FOR RENT," Senrolu Street, Dideolu Estate, Oniru Victoria Island Victoria Island Lagos ",Rent,Victoria Island,Island,7961989.0,2015-09-11,2015-09-11,2,0,0
8 BEDROOM FLAT & APARTMENT FOR RENT," Senrolu Street, Dideolu Estate, Oniru Victoria Island Victoria Island Lagos ",Rent,Victoria Island,Island,8957238.0,2015-09-11,2015-09-11,8,0,0
4 BEDROOM TERRACE FOR RENT," Ojumo Street, Off Glover Road Ikoyi Ikoyi Lagos ",Rent,Ikoyi,Island,15000000.0,2015-09-10,2015-09-10,4,4,0
3 BEDROOM FLAT & APARTMENT FOR RENT," Off Admiralty Way, Lekki Phase 1 Lekki Phase 1 Lekki Lagos ",Rent,Lekki,Island,2000000.0,2015-09-10,2015-09-10,3,2,0
OFFICE FOR RENT, Yaba Yaba Yaba Lagos ,Rent,Yaba,Mainland,2000000.0,2015-09-10,2015-09-10,0,0,0
1 BEDROOM FLAT & APARTMENT FOR RENT, Banana Island Banana Island Ikoyi Lagos ,Rent,Ikoyi,Island,7000000.0,2015-09-10,2015-09-10,1,1,0
3 BEDROOM FLAT & APARTMENT FOR RENT, Oniru Oniru Victoria Island Lagos ,Rent,Victoria Island,Island,6500000.0,2015-09-10,2015-09-10,3,3,0
3 BEDROOM BLOCK OF FLATS FOR RENT, Oniru Oniru Victoria Island Lagos ,Rent,Victoria Island,Island,27000000.0,2015-09-10,2015-09-10,3,3,0
4 BEDROOM DUPLEX FOR RENT," Coker Estste, Alausa Alausa Ikeja Lagos ",Rent,Ikeja,Mainland,3000000.0,2015-09-10,2015-09-10,4,4,0
3 BEDROOM DUPLEX FOR RENT, Oko Oba G.r.a Scheme Ii Agege Agege Lagos ,Rent,Agege,Mainland,800000.0,2015-09-10,2015-09-10,3,3,0
5 BEDROOM TERRACE FOR RENT, Banana Island Banana Island Ikoyi Lagos ,Rent,Ikoyi,Island,12000000.0,2015-09-09,2015-09-09,5,5,5
4 BEDROOM TERRACE FOR RENT, Lekki Phase 1 Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,4000000.0,2015-09-09,2015-09-09,4,4,5
3 BEDROOM FLAT & APARTMENT FOR RENT," Off Cmd Road, Magodo, Shangisha Magodo Shangisha Ketu Lagos ",Rent,Ketu,Mainland,1500000.0,2015-09-09,2015-09-09,3,3,0
4 BEDROOM TERRACE FOR RENT, Lekki Phase 1 Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,3500000.0,2015-09-09,2015-09-09,4,4,0
3 BEDROOM FLAT & APARTMENT FOR RENT," Ogidun, Ajah Ajah Ajah Lagos ",Rent,Ajah,Island,1200000.0,2015-09-09,2015-09-09,3,0,0
3 BEDROOM FLAT & APARTMENT FOR RENT, Budo Estate Ajah Ajah Lagos ,Rent,Ajah,Island,1300000.0,2015-09-09,2015-09-09,3,0,0
5 BEDROOM HOUSE FOR RENT, Lekki Phase 1 Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,8000000.0,2015-09-09,2015-09-09,5,5,0
3 BEDROOM TERRACE FOR RENT, Lekki Phase 1 Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,3500000.0,2015-09-09,2015-09-09,3,3,0
COMMERCIAL PROPERTY FOR RENT, Ikota Shopping Complex Ikota Lekki Lagos ,Rent,Lekki,Island,400000.0,2015-09-09,2015-09-09,0,0,0
3 BEDROOM BUNGALOW FOR RENT," Chois Garden Estate, Abijo Abijo Ajah Lagos ",Rent,Ajah,Island,850000.0,2015-09-09,2015-09-09,3,3,0
2 BEDROOM FLAT & APARTMENT FOR RENT," Chois Estate, Abijo G.r.a Abijo Ajah Lagos ",Rent,Ajah,Island,500000.0,2015-09-09,2015-09-09,2,0,0
6 BEDROOM HOUSE FOR RENT, Sangotedo Sangotedo Ajah Lagos ,Rent,Ajah,Island,1200000.0,2015-09-09,2015-09-09,6,6,0
4 BEDROOM DUPLEX FOR RENT," Springville Estate, Ikate Ikate Elegushi Lekki Lagos ",Rent,Lekki,Island,3500000.0,2015-09-09,2015-09-09,4,4,0
COMMERCIAL PROPERTY FOR RENT, Ladi Lak Pedro Area Gbagada Gbagada Lagos ,Rent,Gbagada,Mainland,3800000.0,2015-09-09,2015-09-09,0,0,0
3 BEDROOM HOUSE FOR RENT, Akoka Akoka Yaba Lagos ,Rent,Yaba,Mainland,4000000.0,2015-09-09,2015-09-09,3,2,0
3 BEDROOM FLAT & APARTMENT FOR RENT," Akinhanmi Street, Surulere Surulere Surulere Lagos ",Rent,Surulere,Mainland,1000000.0,2015-09-09,2015-09-09,3,0,0
3 BEDROOM BLOCK OF FLATS FOR RENT, 4 Palace Road Oniru Victoria Island Lagos ,Rent,Victoria Island,Island,3500000.0,2015-09-08,2015-09-08,3,3,0
4 BEDROOM DUPLEX FOR RENT," Alexander Avenue, Old Ikoyi Ikoyi Ikoyi Lagos ",Rent,Ikoyi,Island,8000000.0,2015-09-08,2015-09-08,4,2,0
5 BEDROOM DUPLEX FOR RENT," Along Basheer Shittu Avenue, Magodo Shangisha Magodo Shangisha Ketu Lagos ",Rent,Ketu,Mainland,3500000.0,2015-09-08,2015-09-08,5,3,0
3 BEDROOM DUPLEX FOR RENT," Off Ilabere Avenue, Old Ikoyi. Ikoyi Ikoyi Lagos ",Rent,Ikoyi,Island,4000000.0,2015-09-08,2015-09-08,3,3,0
3 BEDROOM FLAT & APARTMENT FOR RENT," Shangisha, Magodo Magodo Shangisha Ketu Lagos ",Rent,Ketu,Mainland,700000.0,2015-09-08,2015-09-08,3,1,0
3 BEDROOM HOUSE FOR RENT, Oniru Oniru Victoria Island Lagos ,Rent,Victoria Island,Island,3500000.0,2015-09-08,2015-09-08,3,3,0
4 BEDROOM DUPLEX FOR RENT," Ikosi G.r.a, Ikosi Ikosi Ketu Lagos ",Rent,Ketu,Mainland,2000000.0,2015-09-08,2015-09-08,4,2,0
3 BEDROOM FLAT & APARTMENT FOR RENT, Lekki Phase 1 Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,5700000.0,2015-09-08,2015-09-08,3,1,0
4 BEDROOM DUPLEX FOR RENT, Ikeja G.r.a Ikeja Ikeja Lagos ,Rent,Ikeja,Mainland,5000000.0,2015-09-08,2015-09-08,4,2,0
4 BEDROOM DUPLEX FOR RENT," Opebi Awuse Estate, Ikeja Opebi Ikeja Lagos ",Rent,Ikeja,Mainland,3500000.0,2015-09-08,2015-09-08,4,2,0
3 BEDROOM FLAT & APARTMENT FOR RENT, Lekki Phase 1 Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,5700000.0,2015-09-08,2015-09-08,3,2,0
COMMERCIAL PROPERTY FOR RENT," Magodo, Shangisha Magodo Shangisha Ketu Lagos ",Rent,Ketu,Mainland,1500000.0,2015-09-08,2015-09-08,0,0,0
COMMERCIAL PROPERTY FOR RENT," Adeola Odeku, Victoria Island Victoria Island Victoria Island Lagos ",Rent,Victoria Island,Island,150000000.0,2015-09-08,2015-09-08,0,0,0
5 BEDROOM TERRACE FOR RENT," Oladimeji Alo Street, Lekki Phase 1 Lekki Phase 1 Lekki Lagos ",Rent,Lekki,Island,5000000.0,2015-09-08,2015-09-08,5,5,0
OFFICE FOR RENT," Thomas Estate Road, Ajah Ajah Ajah Lagos ",Rent,Ajah,Island,800000.0,2015-09-08,2015-09-08,0,0,0
3 BEDROOM FLAT & APARTMENT FOR RENT," Oniru, Victoris Island Victoria Island Victoria Island Lagos ",Rent,Victoria Island,Island,3500000.0,2015-09-07,2015-09-07,3,3,0
3 BEDROOM FLAT & APARTMENT FOR RENT, Osapa Osapa Lekki Lagos ,Rent,Lekki,Island,1800000.0,2015-09-07,2015-09-07,3,3,0
3 BEDROOM FLAT & APARTMENT FOR RENT, Osapa Osapa Lekki Lagos ,Rent,Lekki,Island,2000000.0,2015-09-07,2015-09-07,3,3,0
2 BEDROOM FLAT & APARTMENT FOR RENT, Osapa Osapa Lekki Lagos ,Rent,Lekki,Island,1100000.0,2015-09-07,2015-09-07,2,2,0
2 BEDROOM FLAT & APARTMENT FOR RENT, Osapa Osapa Lekki Lagos ,Rent,Lekki,Island,1300000.0,2015-09-07,2015-09-07,2,2,0
3 BEDROOM FLAT & APARTMENT FOR RENT, Chevy View Estate Chevron Drive Lekki Lagos ,Rent,Lekki,Island,1800000.0,2015-09-07,2015-09-07,3,3,0
3 BEDROOM TERRACE FOR RENT, Chevy View Estate Lekki Expressway Lekki Lagos ,Rent,Lekki,Island,2500000.0,2015-09-07,2015-09-07,3,3,0
2 BEDROOM FLAT & APARTMENT FOR RENT, Lekki Phase 1 Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,2500000.0,2015-09-07,2015-09-07,2,2,0
5 BEDROOM DUPLEX FOR RENT, Lekki Phase 1 Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,6000000.0,2015-09-07,2015-09-07,5,5,0
2 BEDROOM TERRACE FOR RENT, Lekki Phase 1 Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,3500000.0,2015-09-07,2015-09-07,2,2,0
18 BEDROOM OFFICE FOR RENT," Prime Street, Victoria Island Victoria Island Victoria Island Lagos ",Rent,Victoria Island,Island,15000000.0,2015-09-07,2015-09-07,1,8,0
3 BEDROOM FLAT & APARTMENT FOR RENT, Chevy View Estate Lekki Expressway Lekki Lagos ,Rent,Lekki,Island,2200000.0,2015-09-07,2015-09-07,3,3,0
2 BEDROOM FLAT & APARTMENT FOR RENT," Lawrence Daniel Street, Ajao Estate Oshodi Oshodi Lagos ",Rent,Oshodi,Mainland,750000.0,2015-09-07,2015-09-07,2,2,0
2 BEDROOM FLAT & APARTMENT FOR RENT," Ire Akari Estate, Isolo Isolo Isolo Lagos ",Rent,Isolo,Mainland,600000.0,2015-09-07,2015-09-07,2,2,0
3 BEDROOM FLAT & APARTMENT FOR RENT," Ademulegun Street, Ire Akari Estate, Isolo Isolo Isolo Lagos ",Rent,Isolo,Mainland,800000.0,2015-09-07,2015-09-07,3,3,0
2 BEDROOM FLAT & APARTMENT FOR RENT, Off Fatai Arobieke Street. Lekki Phase 1 Lekki Phase 1 Lekki Lagos ,Rent,Lekki,Island,2500000.0,2015-09-07,2015-09-07,2,2,0
3 BEDROOM FLAT & APARTMENT FOR RENT," Fatai Arobieke Off Admiralty Road, Lekki Phase 1 Lekki Phase 1 Lekki Lagos ",Rent,Lekki,Island,2500000.0,2015-09-07,2015-09-07,3,3,0
2 BEDROOM FLAT & APARTMENT FOR RENT," Off Babatunde Anjous, Lekki Phase 1 Lekki Phase 1 Lekki Lagos ",Rent,Lekki,Island,2000000.0,2015-09-07,2015-09-07,2,2,0
3 BEDROOM DUPLEX FOR RENT," Off Fola Osibo, Lekki Phase 1 Lekki Phase 1 Lekki Lagos ",Rent,Lekki,Island,2200000.0,2015-09-07,2015-09-07,3,3,0
3 BEDROOM DUPLEX FOR RENT," Off Freedom Way, Lekki Phase 1 Lekki Phase 1 Lekki Lagos ",Rent,Lekki,Island,3000000.0,2015-09-07,2015-09-07,3,3,0
3 BEDROOM DUPLEX FOR RENT," Off Fola Osibo, Lekki Phase 1 Lekki Phase 1 Lekki Lagos ",Rent,Lekki,Island,3000000.0,2015-09-07,2015-09-07,3,3,0
